word,class_a,class_b
seattle,0.000024208971844965745,0.000024208971844965745
lwt,0.000008069657281655247,0.000008069657281655247
mie,0.000008069657281655247,0.000008069657281655247
complete,0.00012911451650648396,0.00012911451650648396
cnwfvxb,0.000008069657281655247,0.000008069657281655247
sherisegalglick,0.000008069657281655247,0.000008069657281655247
zv,0.000016139314563310495,0.000016139314563310495
review,0.00006455725825324198,0.00006455725825324198
nlp,0.000008069657281655247,0.000008069657281655247
oxiswribd,0.000008069657281655247,0.000008069657281655247
robtull,0.000008069657281655247,0.000008069657281655247
pwba,0.000008069657281655247,0.000008069657281655247
plates,0.000008069657281655247,0.000008069657281655247
radarcowboy,0.000008069657281655247,0.000008069657281655247
iypt,0.000008069657281655247,0.000008069657281655247
han,0.000008069657281655247,0.000008069657281655247
world's,0.00006455725825324198,0.00006455725825324198
kch,0.000008069657281655247,0.000008069657281655247
fleets,0.00008069657281655248,0.00008069657281655248
inusn,0.000008069657281655247,0.000008069657281655247
bptrh,0.000008069657281655247,0.000008069657281655247
ozp,0.000008069657281655247,0.000008069657281655247
autobot,0.000008069657281655247,0.000008069657281655247
boston,0.00004034828640827624,0.00004034828640827624
marshallk,0.000008069657281655247,0.000008069657281655247
debates,0.000008069657281655247,0.000008069657281655247
mktg,0.00003227862912662099,0.00003227862912662099
fef,0.000008069657281655247,0.000008069657281655247
prxjoctl,0.000008069657281655247,0.000008069657281655247
toonses,0.000008069657281655247,0.000008069657281655247
cadillac,0.00012104485922482873,0.00012104485922482873
ejdub,0.000008069657281655247,0.000008069657281655247
qz,0.00003227862912662099,0.00003227862912662099
samecar,0,0
oa,0.000008069657281655247,0.000008069657281655247
coordinate,0.000008069657281655247,0.000008069657281655247
th,0.00013718417378813923,0.00013718417378813923
techtowndetroit,0.000008069657281655247,0.000008069657281655247
secluded,0.000008069657281655247,0.000008069657281655247
fncvztsbzo,0.000008069657281655247,0.000008069657281655247
wslbjg,0.000008069657281655247,0.000008069657281655247
dis,0.000016139314563310495,0.000016139314563310495
eastshore,0.000008069657281655247,0.000008069657281655247
zvlyfzsddr,0.000008069657281655247,0.000008069657281655247
holman,0.000008069657281655247,0.000008069657281655247
etyq,0.000008069657281655247,0.000008069657281655247
jeopardy's,0,0
stories,0.00004841794368993149,0.00004841794368993149
kai,0.000008069657281655247,0.000008069657281655247
outside,0.00011297520194317347,0.00011297520194317347
he's,0.00004034828640827624,0.00004034828640827624
compete,0.00006455725825324198,0.00006455725825324198
packages,0.00004841794368993149,0.00004841794368993149
qrrul,0.000008069657281655247,0.000008069657281655247
luddite,0.000016139314563310495,0.000016139314563310495
lz,0.00004034828640827624,0.00004034828640827624
alaniz,0.000008069657281655247,0.000008069657281655247
looked,0.000056487600971586734,0.000056487600971586734
dopekiddgeoff,0,0
override,0.00004034828640827624,0.00004034828640827624
onhu,0.000008069657281655247,0.000008069657281655247
nka,0.000008069657281655247,0.000008069657281655247
tneb,0.000008069657281655247,0.000008069657281655247
chocolate,0.000008069657281655247,0.000008069657281655247
zy,0.000008069657281655247,0.000008069657281655247
woah,0.00004034828640827624,0.00004034828640827624
strategy,0.000024208971844965745,0.000024208971844965745
nwimfuryux,0.000008069657281655247,0.000008069657281655247
ecological,0.000008069657281655247,0.000008069657281655247
cyberdyne,0.000008069657281655247,0.000008069657281655247
vancouver,0.000024208971844965745,0.000024208971844965745
pakistanidenzel,0.000008069657281655247,0.000008069657281655247
commercial,0.000056487600971586734,0.000056487600971586734
cwvagd,0.000008069657281655247,0.000008069657281655247
ultra,0.000024208971844965745,0.000024208971844965745
uopn,0.000008069657281655247,0.000008069657281655247
declercq,0.000008069657281655247,0.000008069657281655247
under,0.00004841794368993149,0.00004841794368993149
renolrap,0.000008069657281655247,0.000008069657281655247
zero,0.00008069657281655248,0.00008069657281655248
veryhappyaboutthis,0.000008069657281655247,0.000008069657281655247
gfisjjmk,0.000008069657281655247,0.000008069657281655247
transitioning,0.000008069657281655247,0.000008069657281655247
loveless,0,0
rose,0.000008069657281655247,0.000008069657281655247
asleep,0.00004034828640827624,0.00004034828640827624
bejrdnbmmv,0.000008069657281655247,0.000008069657281655247
ave,0.00006455725825324198,0.00006455725825324198
econscitech,0.000008069657281655247,0.000008069657281655247
everyplace,0.000008069657281655247,0.000008069657281655247
gregkihn,0.000008069657281655247,0.000008069657281655247
iwantone,0.000008069657281655247,0.000008069657281655247
zus,0.000008069657281655247,0.000008069657281655247
uxrejhv,0.000008069657281655247,0.000008069657281655247
uur,0.000008069657281655247,0.000008069657281655247
pressurecooker,0.000008069657281655247,0.000008069657281655247
scifilyfe,0.000008069657281655247,0.000008069657281655247
pepper's,0.000008069657281655247,0.000008069657281655247
diane,0.000008069657281655247,0.000008069657281655247
apple,0.0005487366951525569,0.0005487366951525569
hje,0.000008069657281655247,0.000008069657281655247
meredithshiner,0.000016139314563310495,0.000016139314563310495
yourselves,0.000008069657281655247,0.000008069657281655247
mydailyttc,0,0
wt,0.000016139314563310495,0.000016139314563310495
kvqpkqfbvw,0.000008069657281655247,0.000008069657281655247
joined,0.000024208971844965745,0.000024208971844965745
sfchefs,0.000008069657281655247,0.000008069657281655247
automatedcar,0.000008069657281655247,0.000008069657281655247
move,0.00014525383106979447,0.00014525383106979447
wake,0.000024208971844965745,0.000024208971844965745
woody,0.000008069657281655247,0.000008069657281655247
autonews,0.000016139314563310495,0.000016139314563310495
yjffogsf,0.000008069657281655247,0.000008069657281655247
indeed,0.00004034828640827624,0.00004034828640827624
mzhsyleaht,0.000008069657281655247,0.000008069657281655247
qdptx,0.000008069657281655247,0.000008069657281655247
jerry's,0.000008069657281655247,0.000008069657281655247
justsaying,0.000008069657281655247,0.000008069657281655247
phone,0.00024208971844965745,0.00024208971844965745
warner,0.000016139314563310495,0.000016139314563310495
lady,0.00004841794368993149,0.00004841794368993149
bhttp,0.000008069657281655247,0.000008069657281655247
pink,0.000016139314563310495,0.000016139314563310495
fcnrc,0.000008069657281655247,0.000008069657281655247
dewaps,0.000008069657281655247,0.000008069657281655247
rather,0.00012911451650648396,0.00012911451650648396
utsdnews,0.000008069657281655247,0.000008069657281655247
child,0.00008876623009820772,0.00008876623009820772
attack,0.00003227862912662099,0.00003227862912662099
cashmore,0.000008069657281655247,0.000008069657281655247
delivers,0.000008069657281655247,0.000008069657281655247
cocomsp,0.000008069657281655247,0.000008069657281655247
sh,0.000024208971844965745,0.000024208971844965745
wgvts,0.000008069657281655247,0.000008069657281655247
eat,0.00004841794368993149,0.00004841794368993149
faked,0.000008069657281655247,0.000008069657281655247
wte,0.000008069657281655247,0.000008069657281655247
rolling,0.00004841794368993149,0.00004841794368993149
gots,0,0
currently,0.00003227862912662099,0.00003227862912662099
adds,0.000008069657281655247,0.000008069657281655247
procure,0.000008069657281655247,0.000008069657281655247
neighbor,0.00003227862912662099,0.00003227862912662099
haterade,0.000008069657281655247,0.000008069657281655247
motownniraj,0.000008069657281655247,0.000008069657281655247
sass,0.000008069657281655247,0.000008069657281655247
ensure,0.000008069657281655247,0.000008069657281655247
civgvuuigo,0.000008069657281655247,0.000008069657281655247
hmsxrq,0.000008069657281655247,0.000008069657281655247
englobalnewsb,0.000008069657281655247,0.000008069657281655247
fje,0.000008069657281655247,0.000008069657281655247
pas,0.000008069657281655247,0.000008069657281655247
dodging,0.000008069657281655247,0.000008069657281655247
clarity,0.000008069657281655247,0.000008069657281655247
jappawk,0.000008069657281655247,0.000008069657281655247
qnealw,0.000008069657281655247,0.000008069657281655247
fun,0.0002582290330129679,0.0002582290330129679
inner,0.000008069657281655247,0.000008069657281655247
yrxay,0.000008069657281655247,0.000008069657281655247
chapter,0.000008069657281655247,0.000008069657281655247
pkcv,0.000008069657281655247,0.000008069657281655247
sacbee,0.000008069657281655247,0.000008069657281655247
offer,0.00010490554466151822,0.00010490554466151822
dtyd,0.000008069657281655247,0.000008069657281655247
techtuesday,0.000016139314563310495,0.000016139314563310495
turnpike,0.000008069657281655247,0.000008069657281655247
yardmon,0.000008069657281655247,0.000008069657281655247
swiss,0.000008069657281655247,0.000008069657281655247
ggbwfsh,0.000008069657281655247,0.000008069657281655247
fymv,0.000008069657281655247,0.000008069657281655247
feasible,0.000008069657281655247,0.000008069657281655247
thejusticedept,0.000008069657281655247,0.000008069657281655247
dodge,0.000016139314563310495,0.000016139314563310495
driver's,0.00004841794368993149,0.00004841794368993149
lvh,0.000008069657281655247,0.000008069657281655247
hfb,0.000008069657281655247,0.000008069657281655247
yzseaxk,0.000008069657281655247,0.000008069657281655247
ocmd,0.000008069657281655247,0.000008069657281655247
schala,0.000024208971844965745,0.000024208971844965745
gaspar,0.000008069657281655247,0.000008069657281655247
hdoy,0.000008069657281655247,0.000008069657281655247
stops,0.00003227862912662099,0.00003227862912662099
nifuffqy,0,0
aspaceodyssey,0.000008069657281655247,0.000008069657281655247
tfadell,0.000008069657281655247,0.000008069657281655247
jfagone,0.000008069657281655247,0.000008069657281655247
contact,0.000016139314563310495,0.000016139314563310495
fvjz,0.000008069657281655247,0.000008069657281655247
sighting,0.00012911451650648396,0.00012911451650648396
steps,0.000016139314563310495,0.000016139314563310495
modifying,0.000016139314563310495,0.000016139314563310495
robaeprice,0.000008069657281655247,0.000008069657281655247
buddy,0.000008069657281655247,0.000008069657281655247
ilw,0.000016139314563310495,0.000016139314563310495
qcfbazb,0.000008069657281655247,0.000008069657281655247
yourself,0.00008069657281655248,0.00008069657281655248
fvs,0.000008069657281655247,0.000008069657281655247
ugb,0.000016139314563310495,0.000016139314563310495
pil,0.000008069657281655247,0.000008069657281655247
stdjr,0.000008069657281655247,0.000008069657281655247
got,0.0005406670378709016,0.0005406670378709016
headaches,0.000008069657281655247,0.000008069657281655247
gimme,0.00003227862912662099,0.00003227862912662099
yalxtu,0.000008069657281655247,0.000008069657281655247
licence,0.000008069657281655247,0.000008069657281655247
minorityreport,0.000016139314563310495,0.000016139314563310495
error,0.00008069657281655248,0.00008069657281655248
watching,0.00018560211747807072,0.00018560211747807072
protesting,0.000008069657281655247,0.000008069657281655247
jvguw,0.000008069657281655247,0.000008069657281655247
arthur,0.000016139314563310495,0.000016139314563310495
nancy,0.000008069657281655247,0.000008069657281655247
knows,0.00004841794368993149,0.00004841794368993149
kl,0.000016139314563310495,0.000016139314563310495
hs,0.000056487600971586734,0.000056487600971586734
ikmzi,0.000008069657281655247,0.000008069657281655247
dfdk,0.000008069657281655247,0.000008069657281655247
yst,0.000008069657281655247,0.000008069657281655247
rezea,0.000008069657281655247,0.000008069657281655247
uber's,0.00004034828640827624,0.00004034828640827624
rno,0.000008069657281655247,0.000008069657281655247
shut,0,0
omkimxtf,0.000008069657281655247,0.000008069657281655247
racetracks,0.000008069657281655247,0.000008069657281655247
brin,0.000056487600971586734,0.000056487600971586734
nvutqmdtnb,0.000008069657281655247,0.000008069657281655247
liberationtech,0.000016139314563310495,0.000016139314563310495
accuracyinmedia,0.000008069657281655247,0.000008069657281655247
horrific,0.000024208971844965745,0.000024208971844965745
advantage,0.000016139314563310495,0.000016139314563310495
uclacommute,0.000008069657281655247,0.000008069657281655247
palm,0.000024208971844965745,0.000024208971844965745
accelerator,0.00003227862912662099,0.00003227862912662099
xhrishodge,0.000008069657281655247,0.000008069657281655247
eavesdrop,0.000008069657281655247,0.000008069657281655247
gux,0.000008069657281655247,0.000008069657281655247
ongoing,0.000008069657281655247,0.000008069657281655247
bolts,0,0
cypherpunks,0.000008069657281655247,0.000008069657281655247
dads,0,0
cwdcgq,0.000008069657281655247,0.000008069657281655247
kash,0.000008069657281655247,0.000008069657281655247
qcufdy,0.000008069657281655247,0.000008069657281655247
boost,0.000008069657281655247,0.000008069657281655247
